,max_depth,max_features,min_samples_split,n_estimators,random_state
0.2668056339829734,4,0.5,2,50,36
0.2671484799529141,4,0.5,2,50,39
0.26909229811213964,4,0.5,2,50,40
0.26877836886704576,4,0.5,2,50,41
0.2574822370927486,4,0.5,2,50,43
0.2665396864134062,4,0.5,2,50,44
0.26617342692742785,4,0.5,2,50,45
0.26585393428509246,4,0.5,2,50,46
0.266218856702967,4,0.5,2,50,47
0.253634419168639,4,0.5,2,50,49
0.2597642804564495,4,0.5,2,50,50
0.25463576893676326,4,0.5,2,60,2
0.25706717790345385,4,0.5,2,60,4
0.2635030603735847,4,0.5,2,60,5
0.2686572916377457,4,0.5,2,60,6
0.26218364653343257,4,0.5,2,60,7
0.2685934313962757,4,0.5,2,60,8
0.26470820595011657,4,0.5,2,60,10
0.26059005171103805,4,0.5,2,60,11
0.2663151392942048,4,0.5,2,60,12
0.2569812941258208,4,0.5,2,60,13
0.25986651059643934,4,0.5,2,60,14
0.26713707822494276,4,0.5,2,60,15
0.2661533759549343,4,0.5,2,60,16
0.2628016807579766,4,0.5,2,60,17
0.261940050307089,4,0.5,2,60,18
0.2693496719831803,4,0.5,2,60,19
0.26478139826857333,4,0.5,2,60,20
0.2684334689025527,4,0.5,2,60,23
0.25485710970416897,4,0.5,2,60,24
0.25919939579700285,4,0.5,2,60,25
0.2590834291379092,4,0.5,2,60,26
0.26942404671916387,4,0.5,2,60,27
0.2675514861985037,4,0.5,2,60,28
0.2682742410799758,4,0.5,2,60,29
0.25996911490237046,4,0.5,2,60,30
0.26026118859175973,4,0.5,2,60,31
0.2622514382081607,4,0.5,2,60,32
0.2669395702520628,4,0.5,2,60,33
0.26691948281163974,4,0.5,2,60,34
0.2692032922947165,4,0.5,2,60,36
0.26979991540054415,4,0.5,2,60,37
0.2674588899393224,4,0.5,2,60,38
0.2670479530845074,4,0.5,2,60,39
0.26761910162437086,4,0.5,2,60,40
0.2683821850104001,4,0.5,2,60,41
0.25901720472215356,4,0.5,2,60,43
0.26008485677314,4,0.5,2,60,44
0.2670479047899168,4,0.5,2,60,45
0.2676291226303281,4,0.5,2,60,46
0.26601152973827275,4,0.5,2,60,47
0.253276347502181,4,0.5,2,60,49
0.25984248708341345,4,0.5,2,60,50
0.2612714644859668,4,0.5,3,50,2
0.26239791881126634,4,0.5,3,50,4
0.2647679670194068,4,0.5,3,50,5
0.26469329259143876,4,0.5,3,50,6
0.269210589396055,4,0.5,3,50,7
0.2655664594042735,4,0.5,3,50,8
0.265450472489985,4,0.5,3,50,9
0.26455608513685264,4,0.5,3,50,10
0.2649094502117888,4,0.5,3,50,11
0.26786321163125215,4,0.5,3,50,12
0.25961257478956246,4,0.5,3,50,13
0.26454209518590993,4,0.5,3,50,14
0.26712891474947903,4,0.5,3,50,15
0.2637721013179095,4,0.5,3,50,17
0.25860139312776526,4,0.5,3,50,18
0.26992343000084956,4,0.5,3,50,19
0.2638791774709793,4,0.5,3,50,20
0.26771737469769996,4,0.5,3,50,22
0.25348326514145236,4,0.5,3,50,24
0.25608653023830086,4,0.5,3,50,25
0.2604660885084169,4,0.5,3,50,26
0.26855842733478047,4,0.5,3,50,27
0.26926416846475565,4,0.5,3,50,28
0.2657604890237746,4,0.5,3,50,30
0.2571471009143053,4,0.5,3,50,31
0.2570072731985406,4,0.5,3,50,32
0.2695032512585965,4,0.5,3,50,33
0.26157141986515936,4,0.5,3,50,34
0.2694531061159279,4,0.5,3,50,35
0.2652143510817234,4,0.5,3,50,36
0.268993880089323,4,0.5,3,50,38
0.26817311516276454,4,0.5,3,50,41
0.2598297832802127,4,0.5,3,50,43
0.2662180109019511,4,0.5,3,50,44
0.2676108125899508,4,0.5,3,50,45
0.2682143156735296,4,0.5,3,50,46
0.2653363281499595,4,0.5,3,50,47
0.2554231053989174,4,0.5,3,50,49
0.26482662713965893,4,0.5,3,50,50
0.25842684431465374,4,0.5,3,60,2
0.25911585516051583,4,0.5,3,60,4
0.2653034757964959,4,0.5,3,60,5
0.2648473561568946,4,0.5,3,60,6
0.2681334920181481,4,0.5,3,60,7
0.2654574787622869,4,0.5,3,60,8
0.2686913557158607,4,0.5,3,60,9
0.26498871674387825,4,0.5,3,60,10
0.26507007371713753,4,0.5,3,60,11
0.2699502854930103,4,0.5,3,60,12
0.26286395930840206,4,0.5,3,60,13
0.26295281097916295,4,0.5,3,60,14
0.26980791899007167,4,0.5,3,60,15
0.2681798966221414,4,0.5,3,60,16
0.26303721602985985,4,0.5,3,60,17
0.2610283063129623,4,0.5,3,60,18
0.26907417836936104,4,0.5,3,60,19
0.26626303610175245,4,0.5,3,60,20
0.26799868186847003,4,0.5,3,60,22
0.2541623614806676,4,0.5,3,60,24
0.257513187957017,4,0.5,3,60,25
0.2591278973075166,4,0.5,3,60,26
0.26662011062773094,4,0.5,3,60,27
0.26287091784256383,4,0.5,3,60,30
0.25839594018766376,4,0.5,3,60,31
0.25847261220749984,4,0.5,3,60,32
0.2694654872400951,4,0.5,3,60,33
0.26633490907636703,4,0.5,3,60,34
0.26823362472312445,4,0.5,3,60,36
0.26850108013204704,4,0.5,3,60,37
0.26405784857471853,4,0.5,3,60,38
0.26672514248484214,4,0.5,3,60,41
0.2617860527702728,4,0.5,3,60,43
0.26268386750605954,4,0.5,3,60,44
0.2664091368935173,4,0.5,3,60,45
0.2645070414142235,4,0.5,3,60,47
0.2558091599986514,4,0.5,3,60,49
0.26276633486415285,4,0.5,3,60,50
0.2659226605001429,5,0.3,2,50,1
0.2622109111418388,5,0.3,2,50,3
0.26672668591194576,5,0.3,2,50,4
0.25950606571899953,5,0.3,2,50,5
0.26842360103700064,5,0.3,2,50,6
0.2618550550217149,5,0.3,2,50,7
0.258276840634806,5,0.3,2,50,8
0.25690670969484763,5,0.3,2,50,9
0.25847685846820573,5,0.3,2,50,10
0.2620128619802021,5,0.3,2,50,12
0.25423873238018996,5,0.3,2,50,13
0.26532029122575734,5,0.3,2,50,14
0.25818449122609965,5,0.3,2,50,15
0.26249007653600587,5,0.3,2,50,16
0.25885089450723336,5,0.3,2,50,17
0.2649813299531899,5,0.3,2,50,18
0.2683081198678367,5,0.3,2,50,19
0.25945294131723684,5,0.3,2,50,20
0.2601471599571775,5,0.3,2,50,23
0.2596531344209578,5,0.3,2,50,24
0.25899347966281655,5,0.3,2,50,25
0.26003993044138735,5,0.3,2,50,26
0.25669116886313004,5,0.3,2,50,27
0.2587133391416092,5,0.3,2,50,28
0.2602055173305618,5,0.3,2,50,29
0.2661535699708871,5,0.3,2,50,30
0.24929825640741962,5,0.3,2,50,31
0.2559698434572619,5,0.3,2,50,32
0.2656988409154582,5,0.3,2,50,33
0.25232858713130435,5,0.3,2,50,34
0.25599992511753034,5,0.3,2,50,35
0.2655390910355241,5,0.3,2,50,36
0.25925309156153953,5,0.3,2,50,37
0.26422686506896836,5,0.3,2,50,38
0.2636630060020902,5,0.3,2,50,39
0.26677366313529033,5,0.3,2,50,40
0.26478981891969305,5,0.3,2,50,41
0.26757950578198075,5,0.3,2,50,42
0.2601884080688744,5,0.3,2,50,43
0.2689292571040426,5,0.3,2,50,44
0.2684100016278009,5,0.3,2,50,45
0.2616949470957115,5,0.3,2,50,46
0.25854701389647133,5,0.3,2,50,47
0.264361157175357,5,0.3,2,50,48
0.2555600732803889,5,0.3,2,50,49
0.2624798510295859,5,0.3,2,50,50
0.2616832861179731,5,0.3,2,60,1
0.26117254518237326,5,0.3,2,60,3
0.26236421773448143,5,0.3,2,60,4
0.2584393250195981,5,0.3,2,60,5
0.2677576941275762,5,0.3,2,60,6
0.26019761657090174,5,0.3,2,60,7
0.2596837004178232,5,0.3,2,60,8
0.2611716144706608,5,0.3,2,60,9
0.26202534534938515,5,0.3,2,60,10
0.263444180460687,5,0.3,2,60,12
0.2585594529308934,5,0.3,2,60,13
0.26466551751750744,5,0.3,2,60,14
0.25997535772953984,5,0.3,2,60,15
0.25849771361813434,5,0.3,2,60,16
0.2625992076074708,5,0.3,2,60,17
0.26404796956346455,5,0.3,2,60,18
0.26385932907479864,5,0.3,2,60,19
0.2615842860331557,5,0.3,2,60,20
0.25929529464225415,5,0.3,2,60,23
0.26051698162129,5,0.3,2,60,24
0.2614787614309284,5,0.3,2,60,25
0.2590598072231512,5,0.3,2,60,26
0.2560856125649685,5,0.3,2,60,27
0.2582824862818779,5,0.3,2,60,28
0.26178258569713714,5,0.3,2,60,29
0.26570011852355574,5,0.3,2,60,30
0.24998730764955904,5,0.3,2,60,31
0.2572861178122999,5,0.3,2,60,32
0.265996903294096,5,0.3,2,60,33
0.25866671474791686,5,0.3,2,60,34
0.2577261656776525,5,0.3,2,60,35
0.26756808793736575,5,0.3,2,60,36
0.25704768316818194,5,0.3,2,60,37
0.2625565504469881,5,0.3,2,60,38
0.26081310652158657,5,0.3,2,60,39
0.26529010184747465,5,0.3,2,60,40
0.26306096765731085,5,0.3,2,60,41
0.2642549096265888,5,0.3,2,60,42
0.2584208609438082,5,0.3,2,60,43
0.26519177483101253,5,0.3,2,60,44
0.2653127961597172,5,0.3,2,60,45
0.26492568386797016,5,0.3,2,60,46
0.26071433400090843,5,0.3,2,60,47
0.2631135704932029,5,0.3,2,60,48
0.25436451734353904,5,0.3,2,60,49
0.26178681288142874,5,0.3,2,60,50
0.2612232997645916,5,0.3,3,50,2
0.2668138762699181,5,0.3,3,50,3
0.2607036081644341,5,0.3,3,50,4
0.2588567956649129,5,0.3,3,50,5
0.2670713652722831,5,0.3,3,50,7
0.26777572615488193,5,0.3,3,50,8
0.2651517167102526,5,0.3,3,50,9
0.2566054179973159,5,0.3,3,50,10
0.2660229535424354,5,0.3,3,50,11
0.2632812142435109,5,0.3,3,50,12
0.25779955620891776,5,0.3,3,50,13
0.26899968493267634,5,0.3,3,50,14
0.2552969808789783,5,0.3,3,50,15
0.2672785473826272,5,0.3,3,50,16
0.260594542401073,5,0.3,3,50,17
0.2660078896961757,5,0.3,3,50,18
0.25481166286281803,5,0.3,3,50,20
0.2676830742740692,5,0.3,3,50,22
0.2691894786120089,5,0.3,3,50,23
0.25499771062555787,5,0.3,3,50,24
0.26107901747795764,5,0.3,3,50,25
0.2543655884338924,5,0.3,3,50,26
0.25901409604000664,5,0.3,3,50,27
0.2600186082533904,5,0.3,3,50,28
0.2667701375162108,5,0.3,3,50,29
0.26376533067268476,5,0.3,3,50,30
0.25181427360011843,5,0.3,3,50,31
0.2572106671900051,5,0.3,3,50,32
0.263676888349828,5,0.3,3,50,33
0.26152449045619036,5,0.3,3,50,34
0.2629212903995977,5,0.3,3,50,35
0.26995596845988296,5,0.3,3,50,36
0.265168400781367,5,0.3,3,50,37
0.2677776196504386,5,0.3,3,50,38
0.26260058082898247,5,0.3,3,50,39
0.2635394659232053,5,0.3,3,50,40
0.26011979488327847,5,0.3,3,50,41
0.2533202487040456,5,0.3,3,50,43
0.2685534473807346,5,0.3,3,50,44
0.26514105755496836,5,0.3,3,50,46
0.2662594757911381,5,0.3,3,50,47
0.2616451623742464,5,0.3,3,50,48
0.25044056223235095,5,0.3,3,50,49
0.2612744684735688,5,0.3,3,50,50
0.2687674070679384,5,0.3,3,60,1
0.25938505485620167,5,0.3,3,60,2
0.26462730373198223,5,0.3,3,60,3
0.25897757529414955,5,0.3,3,60,4
0.25803082856852644,5,0.3,3,60,5
0.2687938494501649,5,0.3,3,60,6
0.26461528573473114,5,0.3,3,60,7
0.2638632064629344,5,0.3,3,60,8
0.26971689062070936,5,0.3,3,60,9
0.2595653934161592,5,0.3,3,60,10
0.2671811942981811,5,0.3,3,60,11
0.25965076198054476,5,0.3,3,60,12
0.2589885730117801,5,0.3,3,60,13
0.2677857806159098,5,0.3,3,60,14
0.2591707117414109,5,0.3,3,60,15
0.2644561331786849,5,0.3,3,60,16
0.26272372597272525,5,0.3,3,60,17
0.26588192208635036,5,0.3,3,60,18
0.2548051595985535,5,0.3,3,60,20
0.2696258173221907,5,0.3,3,60,21
0.26931738703980584,5,0.3,3,60,22
0.2675179876173813,5,0.3,3,60,23
0.25556148452736466,5,0.3,3,60,24
0.2633414167478156,5,0.3,3,60,25
0.2540052723275761,5,0.3,3,60,26
0.25656580842134935,5,0.3,3,60,27
0.2590527237561065,5,0.3,3,60,28
0.26592187146207685,5,0.3,3,60,29
0.26220445175462503,5,0.3,3,60,30
0.2512246760254735,5,0.3,3,60,31
0.2586602101705473,5,0.3,3,60,32
0.26666943247396296,5,0.3,3,60,33
0.2676017127687028,5,0.3,3,60,34
0.2636245501260417,5,0.3,3,60,35
0.2646436818905851,5,0.3,3,60,37
0.264531071809922,5,0.3,3,60,38
0.2617933760424586,5,0.3,3,60,39
0.2633729574936943,5,0.3,3,60,40
0.2591120642045655,5,0.3,3,60,41
0.2679312252380033,5,0.3,3,60,42
0.25347491100789976,5,0.3,3,60,43
0.2672618296259259,5,0.3,3,60,44
0.26948443824059753,5,0.3,3,60,45
0.26694887816083546,5,0.3,3,60,46
0.2659457634156633,5,0.3,3,60,47
0.2590648201867508,5,0.3,3,60,48
0.24995976008285034,5,0.3,3,60,49
0.2608918586006701,5,0.3,3,60,50
0.2594093939708637,5,0.5,2,50,2
0.2603965692517158,5,0.5,2,50,4
0.2684306601867809,5,0.5,2,50,5
0.26547221885585565,5,0.5,2,50,6
0.26501581886556225,5,0.5,2,50,7
0.2656106054891138,5,0.5,2,50,8
0.2600859054914929,5,0.5,2,50,10
0.26263012117480067,5,0.5,2,50,11
0.25731910741053116,5,0.5,2,50,12
0.2555680518558126,5,0.5,2,50,13
0.2656773357161887,5,0.5,2,50,14
0.2635797745622637,5,0.5,2,50,15
0.267724561607473,5,0.5,2,50,16
0.2538917307557388,5,0.5,2,50,17
0.25995390393223644,5,0.5,2,50,18
0.2629219019290489,5,0.5,2,50,20
0.2621593539590427,5,0.5,2,50,22
0.26885072244393543,5,0.5,2,50,23
0.2548120217449367,5,0.5,2,50,24
0.25639610545565467,5,0.5,2,50,25
0.26116652517843775,5,0.5,2,50,26
0.26834923182644294,5,0.5,2,50,27
0.26825878988455726,5,0.5,2,50,28
0.26854029533378515,5,0.5,2,50,29
0.26608496691912,5,0.5,2,50,30
0.254258818241339,5,0.5,2,50,31
0.25379850789005914,5,0.5,2,50,32
0.2656964931142783,5,0.5,2,50,33
0.26296062147567384,5,0.5,2,50,34
0.2642932867462872,5,0.5,2,50,35
0.2694645934182213,5,0.5,2,50,36
0.26798759106100156,5,0.5,2,50,38
0.26902719962580923,5,0.5,2,50,39
0.2658067333395168,5,0.5,2,50,40
0.2667217500484581,5,0.5,2,50,41
0.25126466084927757,5,0.5,2,50,43
0.2683434471507416,5,0.5,2,50,44
0.26905998423715616,5,0.5,2,50,45
0.2682363258486956,5,0.5,2,50,46
0.26590625538421864,5,0.5,2,50,47
0.26765607865308133,5,0.5,2,50,48
0.25517527347304675,5,0.5,2,50,49
0.2583973318210999,5,0.5,2,50,50
0.2571889790423333,5,0.5,2,60,2
0.2551647190745822,5,0.5,2,60,4
0.26745697772928423,5,0.5,2,60,5
0.26419567253528015,5,0.5,2,60,6
0.26574675340291354,5,0.5,2,60,7
0.26347026475285024,5,0.5,2,60,8
0.25940680111384523,5,0.5,2,60,10
0.263649030345117,5,0.5,2,60,11
0.2607236097244924,5,0.5,2,60,12
0.25560248730971696,5,0.5,2,60,13
0.2620580934807651,5,0.5,2,60,14
0.26463022769444006,5,0.5,2,60,15
0.26624114201119314,5,0.5,2,60,16
0.2565718704233558,5,0.5,2,60,17
0.2608019709511385,5,0.5,2,60,18
0.26889249100274787,5,0.5,2,60,19
0.2621666384531783,5,0.5,2,60,20
0.2628083130925712,5,0.5,2,60,22
0.2670590358782815,5,0.5,2,60,23
0.25300180081763857,5,0.5,2,60,24
0.25632632667080113,5,0.5,2,60,25
0.2605354499367425,5,0.5,2,60,26
0.2685967496414824,5,0.5,2,60,27
0.2672180421223116,5,0.5,2,60,28
0.2673170188825858,5,0.5,2,60,29
0.2638157076863828,5,0.5,2,60,30
0.2564901578590979,5,0.5,2,60,31
0.25634069704278944,5,0.5,2,60,32
0.2661924165896617,5,0.5,2,60,33
0.268645679324487,5,0.5,2,60,34
0.2665064591674895,5,0.5,2,60,35
0.263881269299017,5,0.5,2,60,38
0.2676735047617433,5,0.5,2,60,39
0.26503770082388245,5,0.5,2,60,40
0.2675283657037432,5,0.5,2,60,41
0.25373698997030036,5,0.5,2,60,43
0.26107910204251583,5,0.5,2,60,44
0.26993488414471173,5,0.5,2,60,45
0.2679716913470038,5,0.5,2,60,46
0.26763166881799455,5,0.5,2,60,47
0.26649105873518286,5,0.5,2,60,48
0.2572801688429646,5,0.5,2,60,49
0.25881047659086603,5,0.5,2,60,50
0.2594137266152783,5,0.5,3,50,2
0.26849096944629114,5,0.5,3,50,3
0.2613237894271654,5,0.5,3,50,4
0.2673968327245057,5,0.5,3,50,5
0.2647207729914667,5,0.5,3,50,6
0.26602512259852606,5,0.5,3,50,8
0.2653693555107675,5,0.5,3,50,9
0.2565211149314898,5,0.5,3,50,10
0.25587024504381506,5,0.5,3,50,11
0.2602808920463927,5,0.5,3,50,12
0.2593326490284832,5,0.5,3,50,13
0.2652318785512105,5,0.5,3,50,14
0.2626039147558308,5,0.5,3,50,15
0.26510389034876103,5,0.5,3,50,16
0.259802266267621,5,0.5,3,50,17
0.25770057654859013,5,0.5,3,50,18
0.26978453512455497,5,0.5,3,50,19
0.2652163216910929,5,0.5,3,50,20
0.2647139141219695,5,0.5,3,50,22
0.2526862237063898,5,0.5,3,50,24
0.2617299878039036,5,0.5,3,50,25
0.25753020373916213,5,0.5,3,50,26
0.2692473720081808,5,0.5,3,50,27
0.2622661140047746,5,0.5,3,50,30
0.25879552412295886,5,0.5,3,50,31
0.2586922851439727,5,0.5,3,50,32
0.26779089329473127,5,0.5,3,50,33
0.2635203041609881,5,0.5,3,50,34
0.2620116628096787,5,0.5,3,50,36
0.26509106536916505,5,0.5,3,50,38
0.2684689699260496,5,0.5,3,50,39
0.2675857646111826,5,0.5,3,50,40
0.256746049749156,5,0.5,3,50,43
0.2646972878164001,5,0.5,3,50,44
0.2648963193741009,5,0.5,3,50,45
0.2672168267553227,5,0.5,3,50,46
0.2604690499383339,5,0.5,3,50,47
0.266447052106343,5,0.5,3,50,48
0.2577228213457919,5,0.5,3,50,49
0.26431081288256963,5,0.5,3,50,50
0.25720776361735703,5,0.5,3,60,2
0.2691232262166767,5,0.5,3,60,3
0.25654524804223555,5,0.5,3,60,4
0.2686757608769179,5,0.5,3,60,5
0.2654594125803501,5,0.5,3,60,6
0.26796199616260474,5,0.5,3,60,7
0.26356262583254847,5,0.5,3,60,8
0.26569562956442794,5,0.5,3,60,9
0.25662838400425686,5,0.5,3,60,10
0.254630477223714,5,0.5,3,60,11
0.2636620989172321,5,0.5,3,60,12
0.2603487263171423,5,0.5,3,60,13
0.26359022608652877,5,0.5,3,60,14
0.26669999957524626,5,0.5,3,60,15
0.26660038495630695,5,0.5,3,60,16
0.26147790147780764,5,0.5,3,60,17
0.25830448654674887,5,0.5,3,60,18
0.2673474986339859,5,0.5,3,60,19
0.2664254205899377,5,0.5,3,60,20
0.26756166313536695,5,0.5,3,60,22
0.26915786985542794,5,0.5,3,60,23
0.25147087587836925,5,0.5,3,60,24
0.2593149064099964,5,0.5,3,60,25
0.25544884029565496,5,0.5,3,60,26
0.2669522239179695,5,0.5,3,60,27
0.2693743710453918,5,0.5,3,60,29
0.25985599588709457,5,0.5,3,60,30
0.2589394229475934,5,0.5,3,60,31
0.2608280456602444,5,0.5,3,60,32
0.2666250410322565,5,0.5,3,60,33
0.2690415032045037,5,0.5,3,60,34
0.266092161721658,5,0.5,3,60,36
0.2626159858391413,5,0.5,3,60,38
0.26702239818821816,5,0.5,3,60,39
0.2678942399639421,5,0.5,3,60,40
0.2681958892219969,5,0.5,3,60,41
0.2571826608917884,5,0.5,3,60,43
0.261975104209711,5,0.5,3,60,44
0.26489437285406653,5,0.5,3,60,45
0.2699429874929811,5,0.5,3,60,46
0.26127956464718877,5,0.5,3,60,47
0.26659613809922045,5,0.5,3,60,48
0.25702026283969903,5,0.5,3,60,49
0.2645063736472146,5,0.5,3,60,50
